,LotFrontage,LotArea,MasVnrArea,HeatingQC,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Functional,GarageCars,SalePrice,MSZoning_Residential,LotShape_Reg,LandContour_NotLvl,LotConfig_CulDSac,LotConfig_Inside,LotConfig_Other,LandSlope_Mod,LandSlope_Sev,Condition1_Norm,Condition1_Pos,Condition1_RR,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,OverallQualCond,Age,Rem_Age,RoofStyle_Hip,RoofStyle_Other,RoofMatl_NotShingle,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_VinylSd,Exterior1st_Wood,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_VinylSd,Exterior2nd_Wd Shng,Exterior2nd_Wood,MasVnrType_NA,MasVnrType_None,MasVnrType_Stone,ExterQualCond,Foundation_CBlock,Foundation_Other,Foundation_PConc,Bsmt_Score,Heating_NotGasA,CentralAir_Bin,Electrical_SBrkr,TotalSF,KitchenScore,Fireplace_Score,GarageType_Detchd,GarageType_NA,GarageType_Other,Gar_Age,GarageFinish_NA,GarageFinish_RFn,GarageFinish_Unf,GarageScore,PavedDrive_Y,Porch_Deck_SF,PoolScore,Shed,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_Con,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Normal,SaleCondition_Other,SaleCondition_Partial,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
12,0.6948039659045124,0.24566142751688957,-0.5707501337786359,3,-0.12024172373467248,-1.1487973472430701,0.08176931333291337,-1.0026817077979513,-1.0624645274102333,-1.5495763025809908,4,-1.02685765142659,-0.46491292814713364,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,30,46,46,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,1,0,0,5.007443630140647,0,1,1,-1.7753007090034854,-0.6343607436061468,-0.0,1,0,0,46.0,0,0,1,-5.094338842450672,1,2.072436083711249,-0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,0.31446719608795376,0.013547204113963223,1.1229505375350277,5,-0.12024172373467248,-0.04085985636633749,-0.030223843347796153,-1.0026817077979513,0.1637791168735145,0.29676325272497744,4,1.6503069397927341,1.2413075840735348,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,1,-13.231394755222786,0,1,1,1.057780221502778,-0.8458143248081957,2.4019797356505403,0,0,0,1.0,0,1,0,15.454797710415217,1,-0.42731555933450927,-0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.3625045122078988,0.040406708376478015,0.6026634032099153,3,-0.12024172373467248,-0.4996449685678711,0.08176931333291337,0.9865243407137403,-1.0624645274102333,-0.934129784145668,4,-1.02685765142659,-0.3012164952403536,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,30,48,48,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,4.9760149339377415,0,1,1,-0.11536841123263358,-0.6343607436061468,1.2009898678252702,0,0,0,48.0,0,1,0,-5.094338842450672,1,3.8939796845596195,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,-0.7568972413148813,-0.44065903960886155,-0.5707501337786359,5,-0.12024172373467248,-1.259210361797796,-1.8460052012719395,-1.0026817077979513,-1.0624645274102333,-0.934129784145668,4,0.31172464418307205,-0.616017327753392,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,56,78,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,9,0,0,0,-10.020752723784545,0,1,0,-2.107799973768942,-0.6343607436061468,-0.0,1,0,0,16.0,0,0,1,4.3380517064058015,1,-0.12844692969325436,-0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.4185135436483465,0.0725779802729976,0.4255443787588133,5,-0.12024172373467248,-0.973659462087298,0.08176931333291337,-1.0026817077979513,-1.0624645274102333,-0.934129784145668,4,0.31172464418307205,-0.4019527616445259,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,42,40,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,9,1,0,0,1.781311677414028,0,1,1,-1.3274597371708805,-0.6343607436061468,1.8014848017379053,0,0,0,40.0,0,0,0,0.29559861403874127,1,-2.202531628950328,-0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17,0.33953102085045744,0.027478066399372017,-0.5707501337786359,3,-0.12024172373467248,-0.417787043984195,-0.030223843347796153,-1.0026817077979513,-1.0624645274102333,-0.31868326571034533,4,0.31172464418307205,-1.1448827263752968,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,20,39,39,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,1,0,-0.0,0,1,1,-2.8612106080942805,12.985737574996442,-0.0,0,0,1,39.0,0,0,1,1.811518523676389,1,-2.202531628950328,-0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,0.8002535972227328,0.31852284393050245,-0.5707501337786359,5,-0.12024172373467248,-0.7642554689662661,0.08176931333291337,0.9865243407137403,0.1637791168735145,-0.31868326571034533,4,0.31172464418307205,-0.27603242863931055,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,25,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9,0,0,1,3.1829706987690702,0,1,1,-0.7919977056318959,-0.8458143248081957,-0.0,1,0,0,4.0,0,0,1,4.3380517064058015,1,-0.6625215643668074,-0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,-0.3483895862495471,-0.2963393152132597,-0.5707501337786359,3,-0.12024172373467248,-0.3359291194005189,-1.8460052012719395,-1.0026817077979513,0.1637791168735145,-0.31868326571034533,3,-1.02685765142659,-0.5278730946497413,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,30,51,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,1,0,0,0.2772251608500272,0,1,1,-0.4036012367530303,-0.6343607436061468,-0.0,0,0,0,51.0,0,0,1,-7.536654252422438,1,-2.202531628950328,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,0.8722989171005489,0.37063829996224756,1.5325382815782012,5,-0.12024172373467248,1.6381794339313913,1.7855575145763471,0.9865243407137403,1.3900227611572622,1.527656289595623,4,1.6503069397927341,1.8180227092374213,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,1,-16.621472640593094,0,1,1,2.213339383723773,-0.8458143248081957,2.4019797356505403,0,0,0,1.0,0,1,0,16.002213233339923,1,2.0380478847771055,-0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,-0.3769846551158634,-0.30746396063542064,-0.5707501337786359,5,-0.12024172373467248,-0.775677504954686,-1.8460052012719395,-1.0026817077979513,0.1637791168735145,-0.31868326571034533,4,-1.02685765142659,-0.5228362813295326,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,49,77,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,9,0,0,1,-10.049386104731152,0,1,0,-1.8951861841771267,-0.8458143248081957,2.4019797356505403,0,0,0,77.0,0,0,1,-8.126178661725968,0,1.1527219414292156,-0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0.1418279760836355,-0.07765484394159074,0.9845762996826042,5,-0.12024172373467248,0.5321456157193953,-0.030223843347796153,-1.0026817077979513,0.1637791168735145,0.29676325272497744,4,0.31172464418307205,0.6180019356977187,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,40,6,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,1,-13.17598793944234,0,1,1,2.4819551758590803,-0.8458143248081957,2.4019797356505403,0,0,0,6.0,0,1,0,2.5694784784952125,1,1.562842019015301,-0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,-1.4736968921825255,-0.6306800100630707,-0.5707501337786359,3,-0.12024172373467248,-0.8670537928620453,0.08176931333291337,-1.0026817077979513,0.1637791168735145,-0.31868326571034533,4,0.31172464418307205,-0.6424605976844873,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,35,31,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,0,1,9.499832350046779,0,1,1,-1.1004651929736708,-0.6343607436061468,1.8014848017379053,0,0,0,31.0,0,0,1,4.169616160890508,1,0.25637448830614845,-0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,-0.1804755282567233,-0.22758700206368823,-0.5707501337786359,5,-0.12024172373467248,-0.8670537928620453,0.08176931333291337,-1.0026817077979513,0.1637791168735145,-0.31868326571034533,4,-1.02685765142659,-0.33899259514191826,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,40,42,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12,1,0,0,7.453812633142103,0,1,1,-1.0548608847510337,-0.8458143248081957,1.8014848017379053,0,0,0,42.0,0,0,1,-8.547267525514204,1,2.396631236223874,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,0.874337823874869,0.3721416304247018,2.9716303552434056,5,-0.12024172373467248,0.16092944609574783,-0.030223843347796153,-1.0026817077979513,0.1637791168735145,0.29676325272497744,4,1.6503069397927341,0.949172411501435,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,40,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,1,-13.217298321525995,0,1,1,1.4962435824618616,-0.8458143248081957,2.4019797356505403,0,0,0,2.0,0,1,0,17.560242029356395,1,-1.3570359072181992,-0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,-0.44271186651306094,-0.33241924631216013,-0.5707501337786359,3,-0.12024172373467248,-1.17164141921991,-1.8460052012719395,3.187188676332683,0.1637791168735145,-0.934129784145668,4,0.31172464418307205,-0.5807596345119318,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,35,59,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,9,1,0,0,4.659304861492513,0,1,1,-1.8337147488077383,-0.8458143248081957,-0.0,1,0,0,5.0,0,0,1,4.3380517064058015,1,0.05241509150980389,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,0.4588489927192442,0.09633060157977374,0.5362437690407521,5,-0.12024172373467248,0.35891140322835985,1.8975506712570565,-1.0026817077979513,0.1637791168735145,0.29676325272497744,4,1.6503069397927341,1.5749964665373555,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,40,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12,0,0,1,24.873604527656692,0,1,1,2.0800259180772027,-0.8458143248081957,2.4019797356505403,0,0,0,2.0,0,1,0,12.591393436655217,1,-1.4476247345466415,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,1.1393831390166655,0.5817058968908153,-0.5707501337786359,3,-0.12024172373467248,0.16092944609574783,0.08176931333291337,-1.0026817077979513,-1.0624645274102333,-0.31868326571034533,4,-1.02685765142659,0.33468118643598405,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,30,49,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,1,0,0,16.093989339473733,0,1,1,1.3092659187490496,-0.6343607436061468,8.608865424234239,0,0,0,49.0,0,1,0,-6.483932092951849,1,3.991347480929589,-0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,-0.6935071931207242,-0.42021374531948463,-0.5707501337786359,2,-0.12024172373467248,-1.8950370318198386,-1.8460052012719395,-1.0026817077979513,-2.288708171693981,-1.5495763025809908,4,-1.02685765142659,-1.4156114423365098,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,24,81,58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0,0,0,-10.066566133299116,0,0,1,-3.6834926759424125,-0.42290716240409787,-0.0,1,0,0,88.0,0,0,1,-6.540356077919274,1,-0.38752038257392474,-0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
